Timestamp,Solar,New demand,Battery,Grid
20-03-2024 08:00:00,27020.13,23840.17,1586,-4765.96
20-03-2024 09:00:00,39803.41,25840.086,2236,-16199.324
20-03-2024 10:00:00,49142.98,24517.016,2327,-26952.964
20-03-2024 11:00:00,52666.43,25188.867,1927,-29404.563
20-03-2024 12:00:00,52571.25,25671.183,1697,-28597.067
20-03-2024 13:00:00,51268.8,23932.386,2264,-29600.414
20-03-2024 14:00:00,48314.62,24336.481,2798,-26776.139
20-03-2024 15:00:00,40693.95,24251.367,1841,-18283.583
20-03-2024 16:00:00,27610.03,24603.774,2862,-5868.256
20-03-2024 17:00:00,15333.29,23091.932,2042,5716.642
20-03-2024 18:00:00,6799.67,23422.239,1687,14935.569
20-03-2024 19:00:00,6226.4,24438.678,1918,16294.278
20-03-2024 20:00:00,7008.15,22860.933,2029,13823.783
20-03-2024 21:00:00,7931.5,21459.019,1555,11972.519
20-03-2024 22:00:00,8275.24,21723.522,2528,10920.282
20-03-2024 23:00:00,8480.67,21611.217,2308,10822.547
21-03-2024 00:00:00,8816.81,20407.405,2438,9152.595
21-03-2024 01:00:00,8950.04,21221.088,2804,9467.048
21-03-2024 02:00:00,9362.19,20478.952,2350,8766.762
21-03-2024 03:00:00,9167.93,19889.273,2778,7943.343
21-03-2024 04:00:00,8976.11,20601.049,1775,9849.939
21-03-2024 05:00:00,8733.36,21464.451,2720,10011.091
21-03-2024 06:00:00,9192.9,23469.46,2790,11486.56
21-03-2024 07:00:00,14341.01,22755.995,1881,6533.985
21-03-2024 08:00:00,26870.58,23855.841,2396,-5410.739
21-03-2024 09:00:00,37647.34,24949.691,2077,-14774.649
21-03-2024 10:00:00,46825.88,25315.236,1615,-23125.644
21-03-2024 11:00:00,50348.05,26036.692,2254,-26565.358
21-03-2024 12:00:00,49947.97,24540.638,1960,-27367.332
21-03-2024 13:00:00,49508.14,23937.391,2318,-27888.749
21-03-2024 14:00:00,44762.11,23626.685,2669,-23804.425
21-03-2024 15:00:00,36849.05,23135.48,2670,-16383.57
21-03-2024 16:00:00,27186.83,24690.944,2233,-4728.886
21-03-2024 17:00:00,14524.34,23256.222,2311,6420.882
21-03-2024 18:00:00,6791.8,24613.033,1849,15972.233
21-03-2024 19:00:00,6695.81,24475.491,2659,15120.681
21-03-2024 20:00:00,8091.85,24189.422,2527,13570.572
21-03-2024 21:00:00,9228.93,22571.023,2571,10771.093
21-03-2024 22:00:00,9397.05,21886.26,1816,10673.21
21-03-2024 23:00:00,9433.84,21506.217,1641,10431.377
22-03-2024 00:00:00,9141.7,22050.437,2818,10090.737
22-03-2024 01:00:00,8232.31,21106.615,1839,11035.305
22-03-2024 02:00:00,7925.68,21897.145,2597,11374.465
22-03-2024 03:00:00,7334.48,20632.19,2102,11195.71
22-03-2024 04:00:00,7107.05,21727.744,1669,12951.694
22-03-2024 05:00:00,6295.17,22961.659,1970,14696.489
22-03-2024 06:00:00,6117.05,23644.998,2286,15241.948
22-03-2024 07:00:00,12060.65,23489.457,1706,9722.807
22-03-2024 08:00:00,25325.02,23509.614,2370,-4185.406
22-03-2024 09:00:00,37960.58,26302.79,2691,-14348.79
22-03-2024 10:00:00,46226.07,26784.19,1753,-21194.88
22-03-2024 11:00:00,50030.12,25512.809,1776,-26293.311
22-03-2024 12:00:00,50849.59,25755.649,1904,-26997.941
22-03-2024 13:00:00,50206.04,24163.278,2303,-28345.762
22-03-2024 14:00:00,47769.65,24693.291,2188,-25264.359
22-03-2024 15:00:00,41148.01,24297.18,2533,-19383.83
22-03-2024 16:00:00,30330.7,25304.701,2250,-7275.999
22-03-2024 17:00:00,16868.15,22440.544,2440,3132.394
22-03-2024 18:00:00,8288.59,22955.032,2307,12359.442
22-03-2024 19:00:00,7535.14,22914.491,1801,13578.351
22-03-2024 20:00:00,8372.1,24401.956,2782,13247.856
22-03-2024 21:00:00,9023.19,22984.678,1660,12301.488
22-03-2024 22:00:00,9320.15,22362.535,2471,10571.385
22-03-2024 23:00:00,9138.37,22735.195,2962,10634.825
23-03-2024 00:00:00,8716.38,21925.257,2963,10245.877
23-03-2024 01:00:00,8062.13,23213.803,2626,12525.673
23-03-2024 02:00:00,7553.87,21935.64,2889,11492.77
23-03-2024 03:00:00,7032.15,20673.81,1643,11998.66
23-03-2024 04:00:00,6576.16,21387.69,1903,12908.53
23-03-2024 05:00:00,6053.72,21849.698,2975,12820.978
23-03-2024 06:00:00,5666.47,24029.979,2804,15559.509
23-03-2024 07:00:00,11585.97,23948.487,2116,10246.517
23-03-2024 08:00:00,24103.54,24032.349,2232,-2303.191
23-03-2024 09:00:00,36418.44,26224.263,1719,-11913.177
23-03-2024 10:00:00,45556.96,25421.037,2332,-22467.923
23-03-2024 11:00:00,49940.93,25180.516,1964,-26724.414
23-03-2024 12:00:00,51044.19,25987.233,1637,-26693.957
23-03-2024 13:00:00,49866.22,24864.756,2627,-27628.464
23-03-2024 14:00:00,46912.9,24573.767,2984,-25323.133
23-03-2024 15:00:00,38985.77,26094.515,2098,-14989.255
23-03-2024 16:00:00,28451.04,25075.27,2259,-5634.77
23-03-2024 17:00:00,16148,22875.609,2727,4000.609
23-03-2024 18:00:00,7709.82,22786.006,1649,13427.186
23-03-2024 19:00:00,6698.29,23729.143,2979,14051.853
23-03-2024 20:00:00,7766.13,23897.3,2397,13734.17
23-03-2024 21:00:00,9698.35,22893.353,2386,10809.003
23-03-2024 22:00:00,10359.66,23191.458,2558,10273.798
23-03-2024 23:00:00,10155.12,23154.451,2989,10010.331
24-03-2024 00:00:00,9953.23,21495.994,2082,9460.764
24-03-2024 01:00:00,9550.73,22585.836,1949,11086.106
24-03-2024 02:00:00,8790.96,22669.86,2040,11838.9
24-03-2024 03:00:00,7536.79,22450.734,2314,12599.944
24-03-2024 04:00:00,6884.68,22041.905,2411,12746.225
24-03-2024 05:00:00,6211.18,22703.511,2190,14302.331
24-03-2024 06:00:00,6282.84,22800.191,2087,14430.351
24-03-2024 07:00:00,11295.37,23881.295,1582,11003.925
24-03-2024 08:00:00,21330.44,23515.892,2806,-620.548
24-03-2024 09:00:00,33738.86,23860.032,1974,-11852.828
24-03-2024 10:00:00,43153.42,23484.991,2448,-22116.429
24-03-2024 11:00:00,48275.54,23303.644,2668,-27639.896
24-03-2024 12:00:00,50324.86,23775.352,2643,-29192.508
24-03-2024 13:00:00,50593,23330.28,2838,-30100.72
24-03-2024 14:00:00,47187.78,22321.558,2236,-27102.222
24-03-2024 15:00:00,40801.44,23995.117,1728,-18534.323
24-03-2024 16:00:00,30398.97,23206.309,2090,-9282.661
24-03-2024 17:00:00,18674.55,20944.694,2122,148.144
24-03-2024 18:00:00,9951.77,21509.242,2090,9467.472
24-03-2024 19:00:00,7156.03,21639.75,2746,11737.72
24-03-2024 20:00:00,8163.04,22469.434,2082,12224.394
24-03-2024 21:00:00,8408.37,22098.286,1564,12125.916
24-03-2024 22:00:00,7922.02,21508.717,2268,11318.697
24-03-2024 23:00:00,7087.21,21625.69,2687,11851.48
25-03-2024 00:00:00,6385.5,22734.815,2120,14229.315
25-03-2024 01:00:00,6307.02,21181.913,2833,12041.893
25-03-2024 02:00:00,5940.98,20963.06,1879,13143.08
25-03-2024 03:00:00,5494.38,20228.363,1846,12887.983
25-03-2024 04:00:00,5023.82,21111.093,1849,14238.273
25-03-2024 05:00:00,4734.71,21134.223,1520,14879.513
25-03-2024 06:00:00,4835.66,21636.111,1944,14856.451
25-03-2024 07:00:00,10742.69,21799.687,1565,9491.997
25-03-2024 08:00:00,22795.15,22643.477,1518,-1669.673
25-03-2024 09:00:00,35398.62,22803.108,2124,-14719.512
25-03-2024 10:00:00,44534.32,22555.549,2843,-24821.771
25-03-2024 11:00:00,48915.5,23020.227,1978,-27873.273
25-03-2024 12:00:00,50308.94,21278.242,2186,-31216.698
25-03-2024 13:00:00,48956.6,22481.135,1644,-28119.465
25-03-2024 14:00:00,44528.01,22320.314,2192,-24399.696
25-03-2024 15:00:00,36427.05,22825.522,2514,-16115.528
25-03-2024 16:00:00,26241.89,23071.782,1982,-5152.108
25-03-2024 17:00:00,15192.15,20936.02,1978,3765.87
25-03-2024 18:00:00,7365.99,19974.03,1917,10691.04
25-03-2024 19:00:00,6464.37,21639,1615,13559.63
25-03-2024 20:00:00,7293.42,20056.423,2236,10527.003
25-03-2024 21:00:00,7567,21285.223,2886,10832.223
25-03-2024 22:00:00,7589.75,21433.358,2496,11347.608
25-03-2024 23:00:00,6860.28,19562.363,1648,11054.083
26-03-2024 00:00:00,5854.19,19522.813,2849,10819.623
26-03-2024 01:00:00,5439.99,20803.228,2221,13142.238
26-03-2024 02:00:00,5319.93,19814.709,2993,11501.779
26-03-2024 03:00:00,5251.88,19894.24,2642,12000.36
26-03-2024 04:00:00,5198.62,19785.928,2181,12406.308
26-03-2024 05:00:00,5222.37,20736.557,2451,13063.187
26-03-2024 06:00:00,5662.27,22428.539,2105,14661.269
26-03-2024 07:00:00,11784.33,21624.975,2741,7099.645
26-03-2024 08:00:00,23307.05,22544.051,2578,-3340.999
26-03-2024 09:00:00,34648.18,23829.059,2295,-13114.121
26-03-2024 10:00:00,42270.57,23718.634,2250,-20801.936
26-03-2024 11:00:00,47623.63,23961.418,1954,-25616.212
26-03-2024 12:00:00,49755.07,24498.414,1719,-26975.656
26-03-2024 13:00:00,49415.28,24457.488,2196,-27153.792
26-03-2024 14:00:00,45407.72,23662.1,2198,-23943.62
26-03-2024 15:00:00,38906.56,23999.399,2822,-17729.161
26-03-2024 16:00:00,28399.16,22793.056,1612,-7218.104
26-03-2024 17:00:00,16122.21,23408.576,2614,4672.366
26-03-2024 18:00:00,7838.12,22624.606,1661,13125.486
26-03-2024 19:00:00,7459.46,23212.264,2683,13069.804
26-03-2024 20:00:00,8511.4,22506.169,1673,12321.769
26-03-2024 21:00:00,8841.55,23007.837,2691,11475.287
26-03-2024 22:00:00,8724.21,23733.922,2841,12168.712
26-03-2024 23:00:00,7964.69,23931.913,2619,13348.223
27-03-2024 00:00:00,7375.05,23448.411,1929,14144.361
27-03-2024 01:00:00,7226.68,21526.809,2041,12259.129
27-03-2024 02:00:00,7033.93,20413.451,1561,11818.521
27-03-2024 03:00:00,6628.41,21942.147,2856,12457.737
27-03-2024 04:00:00,5958.19,21162.146,2099,13104.956
27-03-2024 05:00:00,5631.65,22495.095,2776,14087.445
27-03-2024 06:00:00,5902.75,23488.412,1673,15912.662
27-03-2024 07:00:00,12010.9,24614.646,2881,9722.746
27-03-2024 08:00:00,24616.35,23130.202,2949,-4435.148
27-03-2024 09:00:00,36397.9,24873.766,1868,-13392.134
27-03-2024 10:00:00,45186.86,25858.55,2440,-21768.31
27-03-2024 11:00:00,49489.86,26208.927,1942,-25222.933
27-03-2024 12:00:00,51650.16,24487.985,1893,-29055.175
27-03-2024 13:00:00,51466.85,24872.768,2943,-29537.082
27-03-2024 14:00:00,49716.53,25623.395,1829,-25922.135
27-03-2024 15:00:00,41288.51,24260.087,1555,-18583.423
27-03-2024 16:00:00,29743.39,25155.899,2201,-6788.491
27-03-2024 17:00:00,18721.83,24538.096,1744,4072.266
27-03-2024 18:00:00,9916.81,23279.37,2270,11092.56
27-03-2024 19:00:00,8539.57,25158.427,1667,14951.857
27-03-2024 20:00:00,8793.16,23485.262,2627,12065.102
27-03-2024 21:00:00,9106.55,23684.055,2572,12005.505
27-03-2024 22:00:00,9257.24,23090.232,2509,11323.992
27-03-2024 23:00:00,9161.79,23013.702,2963,10888.912
28-03-2024 00:00:00,8892.98,23019.785,2429,11697.805
28-03-2024 01:00:00,8063.92,23668.489,2101,13503.569
28-03-2024 02:00:00,7150.72,22278.779,2586,12542.059
28-03-2024 03:00:00,6754,21629.781,2062,12813.781
28-03-2024 04:00:00,6460.9,22045.978,1506,14079.078
28-03-2024 05:00:00,5948,22928.833,2078,14902.833
28-03-2024 06:00:00,5482.62,23918.493,1942,16493.873
28-03-2024 07:00:00,11322.68,24024.016,2674,10027.336
28-03-2024 08:00:00,24100.99,23981.555,2596,-2715.435
28-03-2024 09:00:00,36219.94,24234.21,2011,-13996.73
28-03-2024 10:00:00,44504.43,26079.459,2718,-21142.971
28-03-2024 11:00:00,48753.42,26805.136,1873,-23821.284
28-03-2024 12:00:00,50083.85,26504.171,2965,-26544.679
28-03-2024 13:00:00,49935.91,25845.374,2528,-26618.536
28-03-2024 14:00:00,46814.77,25477.603,2190,-23527.167
28-03-2024 15:00:00,41256.42,25655.581,1740,-17340.839
28-03-2024 16:00:00,29738.46,25286.876,2495,-6946.584
28-03-2024 17:00:00,17183.06,23969.592,2627,4159.532
28-03-2024 18:00:00,8175.11,25125.428,2224,14726.318
28-03-2024 19:00:00,7108.26,24444.559,2213,15123.299
28-03-2024 20:00:00,8279.09,23889.717,2483,13127.627
28-03-2024 21:00:00,8717.58,25313.075,1627,14968.495
28-03-2024 22:00:00,9036.27,24531.266,2237,13257.996
28-03-2024 23:00:00,8631.9,24313.895,2473,13208.995
29-03-2024 00:00:00,8177.91,22551.046,2803,11570.136
29-03-2024 01:00:00,8758.49,22795.673,1932,12105.183
29-03-2024 02:00:00,8756.18,22721.767,2541,11424.587
29-03-2024 03:00:00,8524.95,24085.288,2062,13498.338
29-03-2024 04:00:00,8282.04,21993.05,1651,12060.01
29-03-2024 05:00:00,7694.42,23851.839,2240,13917.419
29-03-2024 06:00:00,7125.83,23769.903,1795,14849.073
29-03-2024 07:00:00,12552.22,23808.868,1524,9732.648
29-03-2024 08:00:00,24337.99,24680.019,2770,-2427.971
29-03-2024 09:00:00,36403.04,25030.144,2614,-13986.896
29-03-2024 10:00:00,44988.94,26844.509,1625,-19769.431
29-03-2024 11:00:00,49289.28,26361.082,1811,-24739.198
29-03-2024 12:00:00,49400.51,25918.872,1847,-25328.638
29-03-2024 13:00:00,49400.87,26476.554,2556,-25480.316
29-03-2024 14:00:00,46777.94,26113.314,1688,-22352.626
29-03-2024 15:00:00,40061.99,25049.833,1906,-16918.157
29-03-2024 16:00:00,29329.27,24396.185,1867,-6800.085
29-03-2024 17:00:00,16645.29,25040.174,2404,5990.884
29-03-2024 18:00:00,8818.35,24662.584,1954,13890.234
29-03-2024 19:00:00,7619.43,24545.311,2836,14089.881
29-03-2024 20:00:00,8416.1,24150.733,2445,13289.633
29-03-2024 21:00:00,8356.63,24171.003,1716,14098.373
29-03-2024 22:00:00,8477.62,24294.136,1739,14077.516
29-03-2024 23:00:00,8354.76,22870.045,2711,11804.285
30-03-2024 00:00:00,8237.19,23025.861,1994,12794.671
30-03-2024 01:00:00,8058.54,23464.23,2819,12586.69
30-03-2024 02:00:00,8039.25,22243.779,2248,11956.529
30-03-2024 03:00:00,7878.72,22950.762,2701,12371.042
30-03-2024 04:00:00,7967.72,22064.942,2700,11397.222
30-03-2024 05:00:00,8388.81,22509.995,2504,11617.185
30-03-2024 06:00:00,8225.21,22464.474,2748,11491.264
30-03-2024 07:00:00,14555.71,22456.355,2338,5562.645
30-03-2024 08:00:00,27604.81,23746.304,1837,-5695.506
30-03-2024 09:00:00,39685.61,24587.409,1776,-16874.201
30-03-2024 10:00:00,47593.85,25797.283,2154,-23950.567
30-03-2024 11:00:00,51899.41,25448.697,2627,-29077.713
30-03-2024 12:00:00,53882.46,25906.885,1753,-29728.575
30-03-2024 13:00:00,53797.77,25243.369,2896,-31450.401
30-03-2024 14:00:00,50818.31,26274.211,1960,-26504.099
30-03-2024 15:00:00,44292.46,24660.195,2411,-22043.265
30-03-2024 16:00:00,33814.39,25562.59,2670,-10921.8
30-03-2024 17:00:00,20432,23683.997,1652,1599.997
30-03-2024 18:00:00,10327.66,23295.465,1802,11165.805
30-03-2024 19:00:00,7921.39,23950.256,2301,13727.866
30-03-2024 20:00:00,8770.4,23793.71,2254,12769.31
30-03-2024 21:00:00,9982.88,23640.37,2066,11591.49
30-03-2024 22:00:00,9752.07,23852.271,1628,12472.201
30-03-2024 23:00:00,8684.52,24537.491,2438,13414.971
31-03-2024 00:00:00,8277.7,22738.605,2309,12151.905
31-03-2024 01:00:00,7881.7,21745.233,1785,12078.533
31-03-2024 02:00:00,6931.92,21796.666,2614,12250.746
31-03-2024 03:00:00,6312.97,22656.869,2961,13382.899
31-03-2024 04:00:00,6029.17,22496.857,1723,14744.687
31-03-2024 05:00:00,5572.7,23179.442,2443,15163.742
31-03-2024 06:00:00,5674.3,22809.657,1537,15598.357
31-03-2024 07:00:00,12391.64,22967.273,2948,7627.633
31-03-2024 08:00:00,24968.81,22094.688,2194,-5068.122
31-03-2024 09:00:00,37526.93,23464.735,2867,-16929.195
31-03-2024 10:00:00,46304.75,24636.648,1618,-23286.102
31-03-2024 11:00:00,50108.42,24769.905,2927,-28265.515
31-03-2024 12:00:00,51354.68,23361.619,2465,-30458.061
31-03-2024 13:00:00,51026.24,24948.213,2952,-29030.027
31-03-2024 14:00:00,49026.86,23148.729,1796,-27674.131
31-03-2024 15:00:00,44306.81,23280.642,1741,-22767.168
31-03-2024 16:00:00,32579.14,23750.296,2516,-11344.844
31-03-2024 17:00:00,15912.83,23150.084,1637,5600.254
31-03-2024 18:00:00,6876.93,23044.829,1964,14203.899
31-03-2024 19:00:00,5935.92,23105.631,2267,14902.711
31-03-2024 20:00:00,6950.08,23427.636,1616,14861.556
31-03-2024 21:00:00,7144.71,23499.195,1512,14842.485
31-03-2024 22:00:00,8879.94,23383.003,2854,11649.063
31-03-2024 23:00:00,9277.91,24846.01,1824,13744.1
01-04-2024 00:00:00,8326.36,22763.109,2674,11762.749
01-04-2024 01:00:00,8039.01,22644.868,1554,13051.858
01-04-2024 02:00:00,7625.03,21885.432,2062,12198.402
01-04-2024 03:00:00,7730.19,21874.193,2015,12129.003
01-04-2024 04:00:00,7283.22,21136.157,2908,10944.937
01-04-2024 05:00:00,6400.09,22563.05,2038,14124.96
01-04-2024 06:00:00,6181.2,24211.155,1504,16525.955
01-04-2024 07:00:00,13261.29,23855.539,2828,7766.249
01-04-2024 08:00:00,25958.97,23752.169,1764,-3970.801
01-04-2024 09:00:00,37512.71,25053.173,1854,-14313.537
01-04-2024 10:00:00,45237.91,24045.332,2520,-23712.578
01-04-2024 11:00:00,48842.89,24457.136,2234,-26619.754
01-04-2024 12:00:00,50666.19,25156.945,2201,-27710.245
01-04-2024 13:00:00,49967.3,24557.745,2021,-27430.555
01-04-2024 14:00:00,47030.56,23807.415,2244,-25467.145
01-04-2024 15:00:00,40914.47,24620.242,2967,-19261.228
01-04-2024 16:00:00,29887.01,24856.405,1609,-6639.605
01-04-2024 17:00:00,17590.65,24522.122,2894,4037.472
01-04-2024 18:00:00,9066.05,23496.069,2837,11593.019
01-04-2024 19:00:00,7451.74,25302.757,1648,16203.017
01-04-2024 20:00:00,7464.06,24642.617,2584,14594.557
01-04-2024 21:00:00,7631.11,23284.862,2425,13228.752
01-04-2024 22:00:00,7899.11,23777.651,1639,14239.541
01-04-2024 23:00:00,7529.46,24622.823,1861,15232.363
02-04-2024 00:00:00,7010.12,24814.882,2508,15296.762
02-04-2024 01:00:00,6765.75,23730.872,2582,14383.122
02-04-2024 02:00:00,6717.33,23736.862,2000,15019.532
02-04-2024 03:00:00,6208.81,22649.959,2590,13851.149
02-04-2024 04:00:00,5604.53,23453.695,2550,15299.165
02-04-2024 05:00:00,5109.62,23100.907,1533,16458.287
02-04-2024 06:00:00,5272.08,24395.27,2984,16139.19
02-04-2024 07:00:00,12448.15,23158.199,1745,8965.049
02-04-2024 08:00:00,25667.49,25244.678,2183,-2605.812
02-04-2024 09:00:00,37739.15,25669.499,2935,-15004.651
02-04-2024 10:00:00,45707.54,24870.25,2571,-23408.29
02-04-2024 11:00:00,48950.32,23829.105,1741,-26862.215
02-04-2024 12:00:00,49599.26,25475.268,2014,-26137.992
02-04-2024 13:00:00,48491.72,24066.616,2484,-26909.104
02-04-2024 14:00:00,44828.65,23946.33,2342,-23224.32
02-04-2024 15:00:00,37694.66,25862.923,1991,-13822.737
02-04-2024 16:00:00,27085.72,25816.327,2316,-3585.393
02-04-2024 17:00:00,16623.9,24212.166,2645,4943.266
02-04-2024 18:00:00,8228.22,24458.685,2307,13923.465
02-04-2024 19:00:00,6820.46,24082.616,2162,15100.156
02-04-2024 20:00:00,7430,24813.119,2479,14904.119
02-04-2024 21:00:00,7912.29,24023.843,1757,14354.553
02-04-2024 22:00:00,8030.24,24707.604,1650,15027.364
02-04-2024 23:00:00,8204.46,24165.775,1767,14194.315
03-04-2024 00:00:00,8379.09,23988.621,2689,12920.531
03-04-2024 01:00:00,8030.17,23826.359,2500,13296.189
03-04-2024 02:00:00,7264.47,23278.126,2686,13327.656
03-04-2024 03:00:00,6943.62,22289.496,2965,12380.876
03-04-2024 04:00:00,6495.02,22478.218,1855,14128.198
03-04-2024 05:00:00,6082.69,22503.646,2443,13977.956
03-04-2024 06:00:00,6230.43,23785.134,1684,15870.704
03-04-2024 07:00:00,12295.69,24789.43,2198,10295.74
03-04-2024 08:00:00,23657.74,24108.064,2563,-2112.676
03-04-2024 09:00:00,36193.83,24703.924,2148,-13637.906
03-04-2024 10:00:00,45789.7,26503.383,2615,-21901.317
03-04-2024 11:00:00,49290.61,24629.12,2344,-27005.49
03-04-2024 12:00:00,50475.53,26162.535,1949,-26261.995
03-04-2024 13:00:00,49560.63,24370.741,2616,-27805.889
03-04-2024 14:00:00,45545.4,25541.064,1518,-21522.336
03-04-2024 15:00:00,37878.32,26430.789,2091,-13538.531
03-04-2024 16:00:00,28981.41,25498.052,1538,-5021.358
03-04-2024 17:00:00,18119.68,24491.183,2678,3693.503
03-04-2024 18:00:00,9486,24645.217,2093,13066.217
03-04-2024 19:00:00,8111.77,24730.066,2425,14193.296
03-04-2024 20:00:00,8132.61,24806.791,1551,15123.181
03-04-2024 21:00:00,8300.52,25296.635,2286,14710.115
03-04-2024 22:00:00,8540.11,25153.537,1882,14731.427
03-04-2024 23:00:00,8254.37,24690.454,2530,13906.084
04-04-2024 00:00:00,8112.55,24940.512,1551,15276.962
04-04-2024 01:00:00,7666.27,23058.552,2211,13181.282
04-04-2024 02:00:00,7025.28,24744.23,1977,15741.95
04-04-2024 03:00:00,6739.99,22447.807,1645,14062.817
04-04-2024 04:00:00,6535.47,23256.684,1511,15210.214
04-04-2024 05:00:00,6038.16,23453.349,1983,15432.189
04-04-2024 06:00:00,6246.83,24238.186,1870,16121.356
04-04-2024 07:00:00,13038.64,24637.362,2208,9390.722
04-04-2024 08:00:00,25277,24675.605,1895,-2496.395
04-04-2024 09:00:00,37118.66,25337.947,1998,-13778.713
04-04-2024 10:00:00,44326.29,25402.426,1936,-20859.864
04-04-2024 11:00:00,48498.87,26350.662,2896,-25044.208
04-04-2024 12:00:00,48461.72,24616.364,2546,-26391.356
04-04-2024 13:00:00,47806.72,24659.923,2747,-25893.797
04-04-2024 14:00:00,43960.51,24720.91,2332,-21571.6
04-04-2024 15:00:00,35929.84,24991.813,2329,-13267.027
04-04-2024 16:00:00,24920.27,26181.744,2310,-1048.526
04-04-2024 17:00:00,14071.93,25365.059,1681,9612.129
04-04-2024 18:00:00,6617.84,24122.658,1537,15967.818
04-04-2024 19:00:00,5841.06,25472.641,2099,17532.581
04-04-2024 20:00:00,7308.11,24861.903,2075,15478.793
04-04-2024 21:00:00,8151.3,24278.517,2262,13865.217
04-04-2024 22:00:00,8421.68,23842.743,2734,12687.063
04-04-2024 23:00:00,8721.31,24336.647,2198,13417.337
05-04-2024 00:00:00,8918.42,24072.895,2520,12634.475
05-04-2024 01:00:00,8883.7,24271.07,2130,13257.37
05-04-2024 02:00:00,8711.23,22878.753,2371,11796.523
05-04-2024 03:00:00,8650.08,23576.072,2768,12157.992
05-04-2024 04:00:00,8364.75,23990.099,1553,14072.349
05-04-2024 05:00:00,7999.51,24316.376,1527,14789.866
05-04-2024 06:00:00,8164.76,24492.303,2179,14148.543
05-04-2024 07:00:00,14356.2,24172.063,1722,8093.863
05-04-2024 08:00:00,25120.85,25680.208,1875,-1315.642
05-04-2024 09:00:00,36472.24,26616.139,1831,-11687.101
05-04-2024 10:00:00,43851.33,26650.203,2736,-19937.127
05-04-2024 11:00:00,45722.02,25949.095,2340,-22112.925
05-04-2024 12:00:00,48402.68,25718.056,2450,-25134.624
05-04-2024 13:00:00,48618.19,26629.287,2672,-24660.903
05-04-2024 14:00:00,44084.9,26883.204,1781,-18982.696
05-04-2024 15:00:00,38619.77,25514.696,2833,-15938.074
05-04-2024 16:00:00,28656.63,25335.409,2206,-5527.221
05-04-2024 17:00:00,17724.96,24719.542,2422,4572.582
05-04-2024 18:00:00,8373.66,23620.549,2506,12740.889
05-04-2024 19:00:00,6413.03,25606.807,2742,16451.777
05-04-2024 20:00:00,6736.98,25070.618,2012,16321.638
05-04-2024 21:00:00,7233,24536.357,2830,14473.357
05-04-2024 22:00:00,7822.26,24913.977,1808,15283.717
05-04-2024 23:00:00,7731.51,25572.912,2563,15278.402
06-04-2024 00:00:00,7626.71,25465.773,2056,15783.063
06-04-2024 01:00:00,7290.99,24061.626,1665,15105.636
06-04-2024 02:00:00,7707.78,23500.255,2069,13723.475
06-04-2024 03:00:00,7727.04,23661.509,2602,13332.469
06-04-2024 04:00:00,7758.11,23424.228,2134,13532.118
06-04-2024 05:00:00,7282.62,24186.051,2453,14450.431
06-04-2024 06:00:00,7501.61,25104.531,2687,14915.921
06-04-2024 07:00:00,13995.62,23428.665,2969,6464.045
06-04-2024 08:00:00,25297.6,24368.784,1826,-2754.816
06-04-2024 09:00:00,36093.16,24937.866,2228,-13383.294
06-04-2024 10:00:00,43881.08,25657.182,1922,-20145.898
06-04-2024 11:00:00,51197.57,26758.448,2186,-26625.122
06-04-2024 12:00:00,52757.95,26488.178,2713,-28982.772
06-04-2024 13:00:00,51936.23,24739.883,1668,-28864.347
06-04-2024 14:00:00,48973.48,25712.732,2072,-25332.748
06-04-2024 15:00:00,41680.11,25495.715,2644,-18828.395
06-04-2024 16:00:00,31282.61,25726.061,2492,-8048.549
06-04-2024 17:00:00,18565.4,24752.305,2879,3307.905
06-04-2024 18:00:00,8342.42,25262.593,2276,14644.173
06-04-2024 19:00:00,6144.01,25095.274,2514,16437.264
06-04-2024 20:00:00,6852.51,25637.576,2370,16415.066
06-04-2024 21:00:00,7379.26,24679.11,2479,14820.85
06-04-2024 22:00:00,7743.21,25013.008,2937,14332.798
06-04-2024 23:00:00,8402.26,26032.367,2455,15175.107
07-04-2024 00:00:00,8760.61,24896.727,2242,13894.117
07-04-2024 01:00:00,9011.18,24407.119,1872,13523.939
07-04-2024 02:00:00,9844.16,24794.981,2421,12529.821
07-04-2024 03:00:00,10301.18,23697.411,2850,10546.231
07-04-2024 04:00:00,9645.23,23472.379,2518,11309.149
07-04-2024 05:00:00,8593.91,22795.216,1726,12475.306
07-04-2024 06:00:00,8496.23,24054.747,2335,13223.517
07-04-2024 07:00:00,15368.78,22469.122,2622,4478.342
07-04-2024 08:00:00,27633.08,23205.552,2080,-6507.528
07-04-2024 09:00:00,38005.92,24385.217,1701,-15321.703
07-04-2024 10:00:00,44813.16,24136.052,1704,-22381.108
07-04-2024 11:00:00,47895.95,24552.93,2357,-25700.02
07-04-2024 12:00:00,48738.78,24325.813,1880,-26292.967
07-04-2024 13:00:00,47479.92,23979.546,2267,-25767.374
07-04-2024 14:00:00,44441.69,24057.517,1946,-22330.173
07-04-2024 15:00:00,37770.31,23814.538,2528,-16483.772
07-04-2024 16:00:00,27760.52,24190.023,2683,-6253.497
07-04-2024 17:00:00,16344.01,22306.537,2956,3006.527
07-04-2024 18:00:00,7927.91,22226.646,2144,12154.736
07-04-2024 19:00:00,7034.34,23009.385,1762,14213.045
07-04-2024 20:00:00,7427.02,24413.808,2507,14479.788
07-04-2024 21:00:00,7429.34,23471.942,1640,14402.602
